Tract,Council,OwnDate,LnSalePrice,SalePrice,PropAddr,PropCity,PropZip,PropDate,Acres,LUDesc,FinishArea,NAME10,CoreBin,Quarter,TimeBin,BuildTimeCensus01,Year,PropYear,SaleYear,Age,QuarterByYear,MonthByYear,PopulationTract,PrcntWhite,%Black(onerace),Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,BAorHigher,BuildPreTrt
37014400,19,7/11/17,0,0,504 17TH AVE N,NASHVILLE,37203,1/9/08,2.74,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144,0,"32,017",1,113,2017,2008,2017,9,3,7,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,7/11/17,0,0,1045 CAPITOL PT,NASHVILLE,37203,10/25/11,2.51,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144,0,"32,017",1,113,2017,2011,2017,6,3,7,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,7/11/17,0,0,0 PEARL ST,NASHVILLE,37203,1/9/08,1.11,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144,0,"32,017",1,113,2017,2008,2017,9,3,7,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,7/11/17,0,0,403 14TH AVE N,NASHVILLE,37203,1/9/08,2.56,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144,0,"32,017",1,113,2017,2008,2017,9,3,7,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,7/11/17,0,0,0 14TH AVE N,NASHVILLE,37203,1/9/08,2.43,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144,0,"32,017",1,113,2017,2008,2017,9,3,7,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,7/11/17,0,0,426 17TH AVE N,NASHVILLE,37203,1/9/08,1.1,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144,0,"32,017",1,113,2017,2008,2017,9,3,7,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,7/11/17,0,0,0 JO JOHNSTON AVE,NASHVILLE,37203,1/9/08,1.3,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144,0,"32,017",1,113,2017,2008,2017,9,3,7,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,7/11/17,0,0,501 14TH AVE N,NASHVILLE,37203,1/9/08,2.59,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144,0,"32,017",1,113,2017,2008,2017,9,3,7,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,7/11/17,0,0,1001 CAPITOL PT,NASHVILLE,37203,1/9/08,1.92,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144,0,"32,017",1,113,2017,2008,2017,9,3,7,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,7/11/17,0,0,0 JO JOHNSTON AVE,NASHVILLE,37203,1/9/08,2.71,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144,0,"32,017",1,113,2017,2008,2017,9,3,7,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,7/11/17,0,0,0 14TH AVE N,NASHVILLE,37203,1/9/08,2.33,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144,0,"32,017",1,113,2017,2008,2017,9,3,7,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37019200,6,6/19/06,0,0,730 LENORE ST,NASHVILLE,37206,8/8/68,3.88,APARTMENT: LOW RISE (BUILT SINCE 1960),69422,192,0,"22,006",0,58.42622951,2006,1968,2006,38,2,6,3497,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37019300,6,12/19/14,0,0,200 S 4TH ST,NASHVILLE,37206,2/5/64,5.97,APARTMENT: LOW RISE (BUILT SINCE 1960),89452,193,0,"42,014",1,6.491803279,2014,1964,2014,50,4,12,3523,18.69654969,80.33028605,0.47,0.35,0.18,0,0.1,4
37014200,19,8/22/18,0,0,1601 HERMAN ST 101,NASHVILLE,37208,12/16/74,1.13,APARTMENT: LOW RISE (BUILT SINCE 1960),28848,142,0,"32,018",1,150,2018,1974,2018,44,3,8,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37014200,19,8/22/18,0,0,1601 HERMAN ST,NASHVILLE,37208,12/12/74,1.21,APARTMENT: LOW RISE (BUILT SINCE 1960),31020,142,0,"32,018",1,150,2018,1974,2018,44,3,8,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37016400,19,11/17/22,0,0,1015 17TH AVE S,NASHVILLE,37212,7/2/68,0.18,APARTMENT: LOW RISE (BUILT SINCE 1960),4940,164,0,"42,022",1,109,2022,1968,2022,54,4,11,4402,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,19,11/17/22,0,0,1015 17TH AVE S,NASHVILLE,37212,7/2/68,0.18,APARTMENT: LOW RISE (BUILT SINCE 1960),4940,164,0,"42,022",1,109,2022,1968,2022,54,4,11,4402,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016300,19,12/23/16,0,0,1300 HAWKINS ST,NASHVILLE,37203,4/29/19,0.23,APARTMENT: LOW RISE (BUILT SINCE 1960),2950,163,0,"42,016",1,469,2016,2019,2016,0,4,12,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,12/27/12,0,0,1499 HAWKINS ST,NASHVILLE,37203,8/20/71,0.4,APARTMENT: LOW RISE (BUILT SINCE 1960),7200,163,0,"42,012",1,11.36065574,2012,1971,2012,41,4,12,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,1/1/18,0,0,301 ROSA L PARKS AVE,NASHVILLE,37203,9/17/52,1.69,APARTMENT: LOW RISE (BUILT SINCE 1960),73925,195,1,"12,018",1,462,2018,1952,2018,66,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016000,17,2/15/11,12.59473403,295000,1200 3RD AVE S,NASHVILLE,37210,3/22/12,0.3,"APARTMENT: WALK UP (BUILT PRIOR TO 1960)
A",8864,160,0,"12,011",1,11.36065574,2011,2012,2011,0,1,2,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37014200,19,10/6/21,13.6529928,850000,1206 PHILLIPS ST,NASHVILLE,37208,9/8/39,0.21,"APARTMENT: WALK UP (BUILT PRIOR TO 1960)
A",6036,142,0,"42,021",1,150,2021,1939,2021,82,4,10,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37014200,19,10/6/21,13.6529928,850000,1206 PHILLIPS ST,NASHVILLE,37208,9/8/39,0.21,"APARTMENT: WALK UP (BUILT PRIOR TO 1960)
A",6036,142,0,"42,021",1,150,2021,1939,2021,82,4,10,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37014200,21,1/19/16,13.76421832,950000,1037 DR D B TODD JR BLVD,NASHVILLE,37208,8/16/91,0.22,"APARTMENT: WALK UP (BUILT PRIOR TO 1960)
A",10902,142,0,"12,016",1,150,2016,1991,2016,25,1,1,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37019500,19,2/4/15,15.03928628,3400000,1909 BROADWAY,NASHVILLE,37203,4/24/63,0.23,"APARTMENT: WALK UP (BUILT PRIOR TO 1960)
A",16205,195,0,"12,015",1,462,2015,1963,2015,52,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/4/15,15.03928628,3400000,1908 BROADWAY,NASHVILLE,37203,9/17/73,0.14,"APARTMENT: WALK UP (BUILT PRIOR TO 1960)
A",10728,195,0,"12,015",1,462,2015,1973,2015,42,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019300,6,1/12/09,0,0,510 DAVIDSON ST,NASHVILLE,37213,12/30/76,1.72,"APARTMENT: WALK UP (BUILT PRIOR TO 1960)
A",66528,193,0,"12,009",0,6.491803279,2009,1976,2009,33,1,1,3523,18.69654969,80.33028605,0.47,0.35,0.18,0,0.1,4
37019400,19,12/21/18,0,0,310 HUME ST,NASHVILLE,37208,4/25/19,0.51,"APARTMENT: WALK UP (BUILT PRIOR TO 1960)
A",15534,194,0,"42,018",1,1045,2018,2019,2018,0,4,12,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2/26/07,13.52782982,750000,213 REP JOHN LEWIS WAY N #300,NASHVILLE,37219,11/10/06,0,CONDOMINIUM OFC  OR OTHER COM CONDO,3508,195,1,"12,007",0,58.42622951,2007,2006,2007,1,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/9/11,16.02817105,9140000,0 PINE ST,NASHVILLE,37203,5/8/13,0,CONDOMINIUM OFC  OR OTHER COM CONDO,136640,195,1,"42,011",1,58.42622951,2011,2013,2011,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/8/13,0,0,1055 PINE ST,NASHVILLE,37203,5/8/13,0.27,CONDOMINIUM OFC  OR OTHER COM CONDO,0,195,1,"22,013",1,58.42622951,2013,2013,2013,0,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/1/15,0,0,16 RUTLEDGE ST,NASHVILLE,37210,8/12/22,0,CONDOMINIUM OFC  OR OTHER COM CONDO,5466,195,1,"32,015",1,462,2015,2022,2015,0,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/13/09,11.84940484,140000,208 3RD AVE N 400,NASHVILLE,37201,8/23/96,0,CONDOMINIUM OFC OR OTHER COM CONDO,1700,195,1,"32,009",0,58.42622951,2009,1996,2009,13,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,12/13/06,12.06825207,174250,1201 5TH AVE N 103,NASHVILLE,37208,12/4/07,0,CONDOMINIUM OFC OR OTHER COM CONDO,740,194,0,"42,006",0,160.6721311,2006,2007,2006,0,4,12,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,10/12/18,12.15478461,190000,700 CHURCH ST 101,NASHVILLE,37203,8/1/06,0,CONDOMINIUM OFC OR OTHER COM CONDO,485,195,1,"42,018",1,462,2018,2006,2018,12,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,10/31/01,12.34583894,230000,1326 A ROSA L PARKS BLVD,NASHVILLE,37208,4/3/89,0,CONDOMINIUM OFC OR OTHER COM CONDO,3610,194,0,"42,001",0,160.6721311,2001,1989,2001,12,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,11/30/06,12.4645872,259000,237 REP JOHN LEWIS WAY N,NASHVILLE,37219,3/28/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1500,195,1,"42,006",0,58.42622951,2006,2008,2006,0,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,7/30/07,12.50618094,270000,1201 5TH AVE N #101,NASHVILLE,37208,12/4/07,0,CONDOMINIUM OFC OR OTHER COM CONDO,1099,194,0,"32,007",0,160.6721311,2007,2007,2007,0,3,7,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,12/28/10,12.57763965,290000,33 MUSIC SQ W 108A,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,1666,195,0,"42,010",1,58.42622951,2010,2022,2010,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,6/11/14,12.59473403,295000,700 TAYLOR ST,NASHVILLE,37208,2/24/15,0,CONDOMINIUM OFC OR OTHER COM CONDO,2025,194,0,"22,014",1,160.6721311,2014,2015,2014,0,2,6,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,4/20/21,12.61154109,300000,500 MADISON ST 103,NASHVILLE,37208,12/4/07,0,CONDOMINIUM OFC OR OTHER COM CONDO,600,194,0,"22,021",1,1045,2021,2007,2021,14,2,4,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,4/20/21,12.61154109,300000,500 MADISON ST 103,NASHVILLE,37208,12/4/07,0,CONDOMINIUM OFC OR OTHER COM CONDO,600,194,0,"22,021",1,1045,2021,2007,2021,14,2,4,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,5/14/15,12.6443308,310000,330 HARRISON ST,NASHVILLE,37219,1/4/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1356,194,1,"22,015",1,1045,2015,2008,2015,7,2,5,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,9/9/05,12.70685096,330000,207 3RD AVE N 201,NASHVILLE,37201,4/30/12,0,CONDOMINIUM OFC OR OTHER COM CONDO,3489,195,1,"32,005",0,58.42622951,2005,2012,2005,0,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/10/22,12.72159024,334900,65 LINDSLEY AVE #201,NASHVILLE,37210,9/29/21,0,CONDOMINIUM OFC OR OTHER COM CONDO,608,195,1,"12,022",1,462,2022,2021,2022,1,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/10/22,12.72159024,334900,65 LINDSLEY AVE #201,NASHVILLE,37210,9/29/21,0,CONDOMINIUM OFC OR OTHER COM CONDO,608,195,1,"12,022",1,462,2022,2021,2022,1,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/29/14,12.76569129,350000,211 3RD AVE N 100,NASHVILLE,37201,5/5/81,0,CONDOMINIUM OFC OR OTHER COM CONDO,3840,195,1,"32,014",1,58.42622951,2014,1981,2014,33,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/15/05,12.87390458,390000,207 3RD AVE N 101,NASHVILLE,37201,4/30/12,0,CONDOMINIUM OFC OR OTHER COM CONDO,3593,195,1,"42,005",0,58.42622951,2005,2012,2005,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/16/16,12.94801237,420000,33 MUSIC SQ W 100A,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,1500,195,0,"42,016",1,462,2016,2022,2016,0,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/13/08,13.12036338,499000,162 4TH AVE N 102,NASHVILLE,37219,5/6/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1836,195,1,"22,008",0,58.42622951,2008,2008,2008,0,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/13/08,13.12036338,499000,162 4TH AVE N 102,NASHVILLE,37219,5/6/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1836,195,1,"22,008",0,58.42622951,2008,2008,2008,0,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/15/06,13.17115545,525000,33 MUSIC SQ W #108C,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,1372,195,0,"42,006",0,58.42622951,2006,2022,2006,0,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/15/06,13.17115545,525000,33 MUSIC SQ W 108B,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,1992,195,0,"42,006",0,58.42622951,2006,2022,2006,0,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/1/06,13.17115545,525000,213 REP JOHN LEWIS WAY N #200,NASHVILLE,37219,11/10/06,0,CONDOMINIUM OFC OR OTHER COM CONDO,3494,195,1,"42,006",0,58.42622951,2006,2006,2006,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/22/18,13.1871225,533450,301 CHURCH ST,NASHVILLE,37201,3/15/18,0,CONDOMINIUM OFC OR OTHER COM CONDO,2502,195,1,"22,018",1,462,2018,2018,2018,0,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/22/15,13.21767538,550000,162 4TH AVE N 101,NASHVILLE,37219,5/6/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1873,195,1,"22,015",1,462,2015,2008,2015,7,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016400,19,11/22/05,13.26212706,575000,1016 17TH AVE S 1,NASHVILLE,37212,9/21/87,0,CONDOMINIUM OFC OR OTHER COM CONDO,924,164,0,"42,005",0,22.72131148,2005,1987,2005,18,4,11,4402,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,19,11/22/05,13.26212706,575000,1016 17TH AVE S 2,NASHVILLE,37212,9/21/87,0,CONDOMINIUM OFC OR OTHER COM CONDO,924,164,0,"42,005",0,22.72131148,2005,1987,2005,18,4,11,4402,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,19,11/22/05,13.26212706,575000,1016 17TH AVE S 4,NASHVILLE,37212,9/21/87,0,CONDOMINIUM OFC OR OTHER COM CONDO,924,164,0,"42,005",0,22.72131148,2005,1987,2005,18,4,11,4402,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,19,11/22/05,13.26212706,575000,1016 17TH AVE S 3,NASHVILLE,37212,9/21/87,0,CONDOMINIUM OFC OR OTHER COM CONDO,924,164,0,"42,005",0,22.72131148,2005,1987,2005,18,4,11,4402,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37019500,19,6/14/21,13.27422744,582000,162 4TH AVE N 103,NASHVILLE,37219,5/6/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1524,195,1,"22,021",1,462,2021,2008,2021,13,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/14/21,13.27422744,582000,162 4TH AVE N 103,NASHVILLE,37219,5/6/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1524,195,1,"22,021",1,462,2021,2008,2021,13,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,10/13/20,13.48003922,715000,1326 B ROSA L PARKS BLVD,NASHVILLE,37208,4/3/89,0,CONDOMINIUM OFC OR OTHER COM CONDO,2536,194,0,"42,020",1,1045,2020,1989,2020,31,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,12/29/15,13.50898676,736000,180 9TH AVE N 101,NASHVILLE,37203,1/10/07,0,CONDOMINIUM OFC OR OTHER COM CONDO,2806,195,1,"42,015",1,462,2015,2007,2015,8,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/26/18,13.52782982,750000,162 4TH AVE N 100,NASHVILLE,37219,5/6/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,3013,195,1,"42,018",1,462,2018,2008,2018,10,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/26/18,13.52782982,750000,162 4TH AVE N 100,NASHVILLE,37219,5/6/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,3013,195,1,"42,018",1,462,2018,2008,2018,10,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/2/22,13.57978949,790000,33 MUSIC SQ W 100B,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,1680,195,0,"12,022",1,462,2022,2022,2022,0,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/2/22,13.57978949,790000,33 MUSIC SQ W 100B,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,1680,195,0,"12,022",1,462,2022,2022,2022,0,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,10/13/11,13.71015115,900000,0 CHURCH ST,NASHVILLE,37219,7/11/07,0,CONDOMINIUM OFC OR OTHER COM CONDO,546,195,1,"42,011",1,58.42622951,2011,2007,2011,4,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,10/13/11,13.71015115,900000,411 CHURCH ST,NASHVILLE,37219,7/11/07,0,CONDOMINIUM OFC OR OTHER COM CONDO,4034,195,1,"42,011",1,58.42622951,2011,2007,2011,4,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/10/16,13.94922206,1143062,1002 DIVISION ST,NASHVILLE,37203,9/29/17,0,CONDOMINIUM OFC OR OTHER COM CONDO,6175,195,1,"42,016",1,462,2016,2017,2016,0,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/8/15,13.99783295,1200000,33 MUSIC SQ W 102B,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,2013,195,0,"42,015",1,462,2015,2022,2015,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/30/16,13.99783295,1200000,33 MUSIC SQ W 110B,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,1914,195,0,"32,016",1,462,2016,2022,2016,0,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/8/15,13.99783295,1200000,33 MUSIC SQ W 102A,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,3069,195,0,"42,015",1,462,2015,2022,2015,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/30/16,13.99783295,1200000,33 MUSIC SQ W 110A,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,3564,195,0,"32,016",1,462,2016,2022,2016,0,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/20/13,14.07015355,1290000,218 3RD AVE N #100,NASHVILLE,37201,3/2/17,0,CONDOMINIUM OFC OR OTHER COM CONDO,3786,195,1,"42,013",1,58.42622951,2013,2017,2013,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/3/20,14.11561589,1350000,700 CHURCH ST 100,NASHVILLE,37203,8/1/06,0,CONDOMINIUM OFC OR OTHER COM CONDO,3044,195,1,"12,020",1,462,2020,2006,2020,14,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/6/19,14.13396502,1375000,33 MUSIC SQ W 104B,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,1600,195,0,"12,019",1,462,2019,2022,2019,0,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/6/19,14.13396502,1375000,33 MUSIC SQ W 106B,NASHVILLE,37203,1/26/22,0,CONDOMINIUM OFC OR OTHER COM CONDO,1600,195,0,"12,019",1,462,2019,2022,2019,0,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/16/15,14.15910097,1410000,320 BROADWAY 101,NASHVILLE,37201,12/30/05,0,CONDOMINIUM OFC OR OTHER COM CONDO,2588,195,1,"42,015",1,462,2015,2005,2015,10,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/15/21,14.28551481,1600000,1508 DEMONBREUN ST,NASHVILLE,37203,11/25/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1352,195,0,"32,021",1,462,2021,2008,2021,13,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/15/21,14.28551481,1600000,1506 DEMONBREUN ST,NASHVILLE,37203,11/25/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1972,195,0,"32,021",1,462,2021,2008,2021,13,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/15/21,14.28551481,1600000,1508 DEMONBREUN ST,NASHVILLE,37203,11/25/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1352,195,0,"32,021",1,462,2021,2008,2021,13,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/15/21,14.28551481,1600000,1506 DEMONBREUN ST,NASHVILLE,37203,11/25/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1972,195,0,"32,021",1,462,2021,2008,2021,13,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/17/10,14.37512692,1750000,302 11TH AVE S,NASHVILLE,37203,11/15/19,0,CONDOMINIUM OFC OR OTHER COM CONDO,18526,195,1,"42,010",1,58.42622951,2010,2019,2010,0,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/16/18,14.37512692,1750000,219 2ND AVE N 200,NASHVILLE,37201,4/20/79,0,CONDOMINIUM OFC OR OTHER COM CONDO,2475,195,1,"12,018",1,462,2018,1979,2018,39,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/16/21,14.37512692,1750000,233 REP JOHN LEWIS WAY N,NASHVILLE,37219,3/28/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1628,195,1,"42,021",1,462,2021,2008,2021,13,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/16/21,14.37512692,1750000,229 REP JOHN LEWIS WAY N,NASHVILLE,37219,3/28/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,810,195,1,"42,021",1,462,2021,2008,2021,13,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/16/21,14.37512692,1750000,233 REP JOHN LEWIS WAY N,NASHVILLE,37219,3/28/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,1628,195,1,"42,021",1,462,2021,2008,2021,13,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/16/21,14.37512692,1750000,229 REP JOHN LEWIS WAY N,NASHVILLE,37219,3/28/08,0,CONDOMINIUM OFC OR OTHER COM CONDO,810,195,1,"42,021",1,462,2021,2008,2021,13,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,10/5/22,14.40329778,1800000,219 2ND AVE N 400,NASHVILLE,37201,4/20/79,0,CONDOMINIUM OFC OR OTHER COM CONDO,2475,195,1,"42,022",1,462,2022,1979,2022,43,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,10/5/22,14.40329778,1800000,219 2ND AVE N 400,NASHVILLE,37201,4/20/79,0,CONDOMINIUM OFC OR OTHER COM CONDO,2475,195,1,"42,022",1,462,2022,1979,2022,43,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/31/22,14.44411975,1875000,219 2ND AVE N 300,NASHVILLE,37201,4/20/79,0,CONDOMINIUM OFC OR OTHER COM CONDO,2475,195,1,"22,022",1,462,2022,1979,2022,43,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
